type,sample,dg,time,est,lower,upper,sukup,x,age_group,agegr,0,1,total,pros,pr_years,agegr_years,year
ci,all,f42,83,1.399,1.375,1.425,1,83,,,,,,,,,
ci,all,f42,84,1.4,1.375,1.426,1,84,,,,,,,,,
ci,all,f42,85,1.401,1.376,1.426,1,85,,,,,,,,,
ci,all,f42,86,1.402,1.377,1.427,1,86,,,,,,,,,
ci,all,f42,87,1.403,1.378,1.428,1,87,,,,,,,,,
ci,all,f42,88,1.404,1.379,1.429,1,88,,,,,,,,,
ci,all,f42,89,1.404,1.379,1.429,1,89,,,,,,,,,
ci,all,f42,90,1.404,1.379,1.43,1,90,,,,,,,,,
ci,all,f42,91,1.406,1.381,1.431,1,91,,,,,,,,,
ci,all,f42,92,1.406,1.381,1.431,1,92,,,,,,,,,
ci,all,f42,93,1.406,1.381,1.431,1,93,,,,,,,,,
ci,all,f42,94,1.406,1.381,1.432,1,94,,,,,,,,,
ci,all,f42,95,1.406,1.381,1.432,1,95,,,,,,,,,
ci,all,f42,96,1.406,1.381,1.432,1,96,,,,,,,,,
ci,all,f42,97,1.406,1.381,1.432,1,97,,,,,,,,,
ci,all,f42,98,1.406,1.381,1.432,1,98,,,,,,,,,
ci,all,f42,99,1.406,1.381,1.432,1,99,,,,,,,,,
ci,all,f42,100,1.406,1.381,1.432,1,100,,,,,,,,,
ci,all,f43,5,0.032,0.028,0.036,2,5,,,,,,,,,
ci,all,f43,6,0.062,0.056,0.068,2,6,,,,,,,,,
ci,all,f43,7,0.104,0.097,0.112,2,7,,,,,,,,,
ci,all,f43,8,0.157,0.148,0.167,2,8,,,,,,,,,
ci,all,f43,9,0.216,0.205,0.227,2,9,,,,,,,,,
ci,all,f43,10,0.281,0.268,0.293,2,10,,,,,,,,,
ci,all,f43,11,0.363,0.349,0.377,2,11,,,,,,,,,
ci,all,f43,12,0.472,0.456,0.488,2,12,,,,,,,,,
ci,all,f43,13,0.712,0.692,0.731,2,13,,,,,,,,,
ci,all,f43,14,1.074,1.05,1.098,2,14,,,,,,,,,
ci,all,f43,15,1.476,1.448,1.504,2,15,,,,,,,,,
ci,all,f43,16,1.915,1.884,1.947,2,16,,,,,,,,,
ci,all,f43,17,2.357,2.322,2.392,2,17,,,,,,,,,
ci,all,f43,18,2.754,2.717,2.791,2,18,,,,,,,,,
ci,all,f43,19,3.167,3.128,3.207,2,19,,,,,,,,,
ci,all,f43,20,3.592,3.551,3.635,2,20,,,,,,,,,
ci,all,f43,21,4.01,3.966,4.054,2,21,,,,,,,,,
ci,all,f43,22,4.415,4.369,4.461,2,22,,,,,,,,,
ci,all,f43,23,4.829,4.782,4.877,2,23,,,,,,,,,
ci,all,f43,24,5.242,5.193,5.292,2,24,,,,,,,,,
ci,all,f43,25,5.649,5.598,5.701,2,25,,,,,,,,,
ci,all,f43,26,6.052,6,6.105,2,26,,,,,,,,,
ci,all,f43,27,6.461,6.407,6.515,2,27,,,,,,,,,
ci,all,f43,28,6.881,6.826,6.938,2,28,,,,,,,,,
ci,all,f43,29,7.3,7.243,7.358,2,29,,,,,,,,,
ci,all,f43,30,7.725,7.667,7.784,2,30,,,,,,,,,
ci,all,f43,31,8.129,8.069,8.189,2,31,,,,,,,,,
ci,all,f43,32,8.54,8.479,8.601,2,32,,,,,,,,,
ci,all,f43,33,8.929,8.866,8.991,2,33,,,,,,,,,
ci,all,f43,34,9.333,9.27,9.397,2,34,,,,,,,,,
ci,all,f43,35,9.747,9.683,9.812,2,35,,,,,,,,,
ci,all,f43,36,10.126,10.06,10.191,2,36,,,,,,,,,
ci,all,f43,37,10.498,10.432,10.565,2,37,,,,,,,,,
ci,all,f43,38,10.884,10.817,10.951,2,38,,,,,,,,,
ci,all,f43,39,11.257,11.189,11.326,2,39,,,,,,,,,
ci,all,f43,40,11.624,11.555,11.693,2,40,,,,,,,,,
ci,all,f43,41,11.98,11.911,12.05,2,41,,,,,,,,,
ci,all,f43,42,12.329,12.259,12.4,2,42,,,,,,,,,
ci,all,f43,43,12.668,12.597,12.739,2,43,,,,,,,,,
ci,all,f43,44,13.016,12.944,13.088,2,44,,,,,,,,,
ci,all,f43,45,13.357,13.285,13.43,2,45,,,,,,,,,
ci,all,f43,46,13.694,13.621,13.767,2,46,,,,,,,,,
ci,all,f43,47,14.011,13.938,14.085,2,47,,,,,,,,,
ci,all,f43,48,14.328,14.254,14.402,2,48,,,,,,,,,
ci,all,f43,49,14.634,14.56,14.709,2,49,,,,,,,,,
ci,all,f43,50,14.941,14.866,15.016,2,50,,,,,,,,,
ci,all,f43,51,15.235,15.16,15.311,2,51,,,,,,,,,
ci,all,f43,52,15.522,15.446,15.598,2,52,,,,,,,,,
ci,all,f43,53,15.803,15.727,15.88,2,53,,,,,,,,,
ci,all,f43,54,16.085,16.008,16.162,2,54,,,,,,,,,
ci,all,f43,55,16.341,16.265,16.419,2,55,,,,,,,,,
ci,all,f43,56,16.599,16.522,16.677,2,56,,,,,,,,,
ci,all,f43,57,16.843,16.765,16.921,2,57,,,,,,,,,
ci,all,f43,58,17.076,16.998,17.154,2,58,,,,,,,,,
ci,all,f43,59,17.293,17.215,17.371,2,59,,,,,,,,,
ci,all,f43,60,17.495,17.417,17.574,2,60,,,,,,,,,
ci,all,f43,61,17.672,17.593,17.751,2,61,,,,,,,,,
ci,all,f43,62,17.837,17.759,17.916,2,62,,,,,,,,,
ci,all,f43,63,17.967,17.888,18.046,2,63,,,,,,,,,
ci,all,f43,64,18.081,18.002,18.161,2,64,,,,,,,,,
ci,all,f43,65,18.185,18.106,18.265,2,65,,,,,,,,,
ci,all,f43,66,18.286,18.206,18.365,2,66,,,,,,,,,
ci,all,f43,67,18.378,18.299,18.458,2,67,,,,,,,,,
ci,all,f43,68,18.47,18.39,18.55,2,68,,,,,,,,,
ci,all,f43,69,18.554,18.474,18.634,2,69,,,,,,,,,
ci,all,f43,70,18.64,18.561,18.721,2,70,,,,,,,,,
ci,all,f43,71,18.724,18.644,18.804,2,71,,,,,,,,,
ci,all,f43,72,18.815,18.735,18.896,2,72,,,,,,,,,
ci,all,f43,73,18.891,18.811,18.972,2,73,,,,,,,,,
ci,all,f43,74,18.967,18.886,19.047,2,74,,,,,,,,,
ci,all,f43,75,19.041,18.96,19.122,2,75,,,,,,,,,
ci,all,f43,76,19.106,19.025,19.187,2,76,,,,,,,,,
ci,all,f43,77,19.172,19.092,19.254,2,77,,,,,,,,,
ci,all,f43,78,19.235,19.154,19.317,2,78,,,,,,,,,
ci,all,f43,79,19.292,19.211,19.373,2,79,,,,,,,,,
ci,all,f43,80,19.345,19.264,19.427,2,80,,,,,,,,,
ci,all,f43,81,19.392,19.311,19.474,2,81,,,,,,,,,
ci,all,f43,82,19.433,19.352,19.515,2,82,,,,,,,,,
ci,all,f43,83,19.476,19.394,19.558,2,83,,,,,,,,,
ci,all,f43,84,19.514,19.433,19.596,2,84,,,,,,,,,
ci,all,f43,85,19.546,19.465,19.628,2,85,,,,,,,,,
ci,all,f43,86,19.576,19.494,19.658,2,86,,,,,,,,,
ci,all,f43,87,19.6,19.518,19.682,2,87,,,,,,,,,
ci,all,f43,88,19.618,19.537,19.7,2,88,,,,,,,,,
ci,all,f43,89,19.635,19.553,19.717,2,89,,,,,,,,,
ci,all,f43,90,19.647,19.565,19.729,2,90,,,,,,,,,
ci,all,f43,91,19.654,19.572,19.736,2,91,,,,,,,,,
ci,all,f43,92,19.661,19.579,19.743,2,92,,,,,,,,,
ci,all,f43,93,19.666,19.584,19.748,2,93,,,,,,,,,
ci,all,f43,94,19.668,19.587,19.751,2,94,,,,,,,,,
ci,all,f43,95,19.671,19.589,19.753,2,95,,,,,,,,,
ci,all,f43,96,19.671,19.59,19.754,2,96,,,,,,,,,
ci,all,f43,97,19.672,19.59,19.754,2,97,,,,,,,,,
ci,all,f43,98,19.672,19.59,19.754,2,98,,,,,,,,,
ci,all,f43,99,19.672,19.591,19.755,2,99,,,,,,,,,
ci,all,f43,100,19.672,19.591,19.755,2,100,,,,,,,,,
ci,all,f43,5,0.04,0.036,0.045,1,5,,,,,,,,,
ci,all,f43,6,0.085,0.079,0.092,1,6,,,,,,,,,
ci,all,f43,7,0.156,0.148,0.166,1,7,,,,,,,,,
ci,all,f43,8,0.236,0.225,0.247,1,8,,,,,,,,,
ci,all,f43,9,0.322,0.309,0.335,1,9,,,,,,,,,
ci,all,f43,10,0.425,0.41,0.44,1,10,,,,,,,,,
ci,all,f43,11,0.518,0.502,0.535,1,11,,,,,,,,,
ci,all,f43,12,0.618,0.601,0.637,1,12,,,,,,,,,
ci,all,f43,13,0.761,0.741,0.78,1,13,,,,,,,,,
ci,all,f43,14,0.914,0.892,0.935,1,14,,,,,,,,,
ci,all,f43,15,1.078,1.055,1.101,1,15,,,,,,,,,
ci,all,f43,16,1.224,1.199,1.249,1,16,,,,,,,,,
ci,all,f43,17,1.384,1.358,1.41,1,17,,,,,,,,,
ci,all,f43,18,1.599,1.572,1.628,1,18,,,,,,,,,
ci,all,f43,19,1.958,1.928,1.989,1,19,,,,,,,,,
ci,all,f43,20,2.273,2.241,2.306,1,20,,,,,,,,,
ci,all,f43,21,2.489,2.455,2.523,1,21,,,,,,,,,
ci,all,f43,22,2.689,2.654,2.725,1,22,,,,,,,,,
ci,all,f43,23,2.881,2.844,2.918,1,23,,,,,,,,,
ci,all,f43,24,3.055,3.018,3.093,1,24,,,,,,,,,
ci,all,f43,25,3.24,3.201,3.278,1,25,,,,,,,,,
ci,all,f43,26,3.425,3.385,3.464,1,26,,,,,,,,,
ci,all,f43,27,3.614,3.574,3.655,1,27,,,,,,,,,
ci,all,f43,28,3.799,3.758,3.841,1,28,,,,,,,,,
ci,all,f43,29,3.986,3.944,4.029,1,29,,,,,,,,,
ci,all,f43,30,4.175,4.132,4.219,1,30,,,,,,,,,
ci,all,f43,31,4.367,4.323,4.411,1,31,,,,,,,,,
ci,all,f43,32,4.551,4.506,4.596,1,32,,,,,,,,,
ci,all,f43,33,4.731,4.685,4.777,1,33,,,,,,,,,
ci,all,f43,34,4.91,4.863,4.956,1,34,,,,,,,,,
ci,all,f43,35,5.083,5.036,5.13,1,35,,,,,,,,,
ci,all,f43,36,5.26,5.213,5.308,1,36,,,,,,,,,
ci,all,f43,37,5.427,5.379,5.476,1,37,,,,,,,,,
ci,all,f43,38,5.59,5.541,5.639,1,38,,,,,,,,,
ci,all,f43,39,5.764,5.715,5.814,1,39,,,,,,,,,
ci,all,f43,40,5.916,5.866,5.967,1,40,,,,,,,,,
ci,all,f43,41,6.078,6.028,6.129,1,41,,,,,,,,,
ci,all,f43,42,6.243,6.192,6.295,1,42,,,,,,,,,
ci,all,f43,43,6.395,6.343,6.447,1,43,,,,,,,,,
ci,all,f43,44,6.555,6.503,6.608,1,44,,,,,,,,,
ci,all,f43,45,6.701,6.649,6.754,1,45,,,,,,,,,
ci,all,f43,46,6.838,6.785,6.892,1,46,,,,,,,,,
ci,all,f43,47,6.982,6.929,7.036,1,47,,,,,,,,,
ci,all,f43,48,7.115,7.061,7.169,1,48,,,,,,,,,
ci,all,f43,49,7.247,7.192,7.302,1,49,,,,,,,,,
ci,all,f43,50,7.381,7.326,7.436,1,50,,,,,,,,,
ci,all,f43,51,7.511,7.456,7.566,1,51,,,,,,,,,
ci,all,f43,52,7.635,7.58,7.691,1,52,,,,,,,,,
ci,all,f43,53,7.751,7.695,7.807,1,53,,,,,,,,,
ci,all,f43,54,7.868,7.812,7.925,1,54,,,,,,,,,
ci,all,f43,55,7.971,7.915,8.028,1,55,,,,,,,,,
ci,all,f43,56,8.075,8.018,8.132,1,56,,,,,,,,,
ci,all,f43,57,8.171,8.114,8.228,1,57,,,,,,,,,
ci,all,f43,58,8.273,8.216,8.33,1,58,,,,,,,,,
ci,all,f43,59,8.358,8.301,8.416,1,59,,,,,,,,,
ci,all,f43,60,8.433,8.376,8.491,1,60,,,,,,,,,
ci,all,f43,61,8.505,8.448,8.563,1,61,,,,,,,,,
ci,all,f43,62,8.567,8.51,8.626,1,62,,,,,,,,,
ci,all,f43,63,8.624,8.566,8.683,1,63,,,,,,,,,
ci,all,f43,64,8.677,8.618,8.735,1,64,,,,,,,,,
ci,all,f43,65,8.727,8.668,8.785,1,65,,,,,,,,,
ci,all,f43,66,8.772,8.714,8.831,1,66,,,,,,,,,
ci,all,f43,67,8.817,8.759,8.876,1,67,,,,,,,,,
ci,all,f43,68,8.864,8.805,8.923,1,68,,,,,,,,,
ci,all,f43,69,8.902,8.844,8.962,1,69,,,,,,,,,
ci,all,f43,70,8.941,8.882,9.001,1,70,,,,,,,,,
ci,all,f43,71,8.98,8.921,9.04,1,71,,,,,,,,,
ci,all,f43,72,9.014,8.955,9.074,1,72,,,,,,,,,
ci,all,f43,73,9.049,8.99,9.109,1,73,,,,,,,,,
ci,all,f43,74,9.082,9.022,9.141,1,74,,,,,,,,,
ci,all,f43,75,9.119,9.059,9.179,1,75,,,,,,,,,
ci,all,f43,76,9.153,9.093,9.213,1,76,,,,,,,,,
ci,all,f43,77,9.184,9.124,9.244,1,77,,,,,,,,,
ci,all,f43,78,9.217,9.157,9.277,1,78,,,,,,,,,
ci,all,f43,79,9.247,9.187,9.308,1,79,,,,,,,,,
ci,all,f43,80,9.278,9.217,9.338,1,80,,,,,,,,,
ci,all,f43,81,9.306,9.246,9.367,1,81,,,,,,,,,
ci,all,f43,82,9.329,9.269,9.39,1,82,,,,,,,,,
ci,all,f43,83,9.353,9.292,9.414,1,83,,,,,,,,,
ci,all,f43,84,9.374,9.313,9.435,1,84,,,,,,,,,
ci,all,f43,85,9.391,9.33,9.452,1,85,,,,,,,,,
ci,all,f43,86,9.403,9.342,9.465,1,86,,,,,,,,,
ci,all,f43,87,9.414,9.353,9.475,1,87,,,,,,,,,
ci,all,f43,88,9.424,9.363,9.485,1,88,,,,,,,,,
ci,all,f43,89,9.432,9.371,9.493,1,89,,,,,,,,,
ci,all,f43,90,9.44,9.379,9.502,1,90,,,,,,,,,
ci,all,f43,91,9.446,9.385,9.508,1,91,,,,,,,,,
ci,all,f43,92,9.449,9.388,9.511,1,92,,,,,,,,,
ci,all,f43,93,9.452,9.39,9.513,1,93,,,,,,,,,
ci,all,f43,94,9.454,9.392,9.515,1,94,,,,,,,,,
ci,all,f43,95,9.454,9.393,9.516,1,95,,,,,,,,,
ci,all,f43,96,9.455,9.393,9.517,1,96,,,,,,,,,
ci,all,f43,97,9.456,9.395,9.518,1,97,,,,,,,,,
ci,all,f43,98,9.456,9.395,9.518,1,98,,,,,,,,,
ci,all,f43,99,9.457,9.396,9.519,1,99,,,,,,,,,
ci,all,f43,100,9.457,9.396,9.519,1,100,,,,,,,,,
ci,all,f44,5,0.001,0,0.002,2,5,,,,,,,,,
ci,all,f44,6,0.001,0.001,0.003,2,6,,,,,,,,,
ci,all,f44,7,0.003,0.002,0.005,2,7,,,,,,,,,
ci,all,f44,8,0.006,0.005,0.009,2,8,,,,,,,,,
ci,all,f44,9,0.01,0.008,0.012,2,9,,,,,,,,,
ci,all,f44,10,0.014,0.012,0.017,2,10,,,,,,,,,
ci,all,f44,11,0.021,0.018,0.025,2,11,,,,,,,,,
ci,all,f44,12,0.031,0.027,0.035,2,12,,,,,,,,,
ci,all,f44,13,0.046,0.042,0.052,2,13,,,,,,,,,
ci,all,f44,14,0.067,0.062,0.074,2,14,,,,,,,,,
ci,all,f44,15,0.095,0.088,0.102,2,15,,,,,,,,,
ci,all,f44,16,0.126,0.118,0.134,2,16,,,,,,,,,
ci,all,f44,17,0.153,0.145,0.163,2,17,,,,,,,,,
ci,all,f44,18,0.185,0.175,0.195,2,18,,,,,,,,,
ci,all,f44,19,0.216,0.206,0.227,2,19,,,,,,,,,
ci,all,f44,20,0.244,0.233,0.255,2,20,,,,,,,,,
ci,all,f44,21,0.274,0.262,0.286,2,21,,,,,,,,,
ci,all,f44,22,0.297,0.285,0.309,2,22,,,,,,,,,
ci,all,f44,23,0.32,0.307,0.332,2,23,,,,,,,,,
ci,all,f44,24,0.341,0.328,0.354,2,24,,,,,,,,,
ci,all,f44,25,0.36,0.347,0.374,2,25,,,,,,,,,
ci,all,f44,26,0.379,0.366,0.393,2,26,,,,,,,,,
ci,all,f44,27,0.396,0.382,0.41,2,27,,,,,,,,,
ci,all,f44,28,0.415,0.401,0.429,2,28,,,,,,,,,
ci,all,f44,29,0.433,0.419,0.448,2,29,,,,,,,,,
ci,all,f44,30,0.447,0.433,0.463,2,30,,,,,,,,,
ci,all,f44,31,0.465,0.45,0.48,2,31,,,,,,,,,
ci,all,f44,32,0.481,0.465,0.496,2,32,,,,,,,,,
ci,all,f44,33,0.494,0.479,0.51,2,33,,,,,,,,,
ci,all,f44,34,0.51,0.494,0.526,2,34,,,,,,,,,
ci,all,f44,35,0.523,0.507,0.539,2,35,,,,,,,,,
ci,all,f44,36,0.536,0.52,0.553,2,36,,,,,,,,,
ci,all,f44,37,0.548,0.532,0.565,2,37,,,,,,,,,
ci,all,f44,38,0.558,0.542,0.575,2,38,,,,,,,,,
ci,all,f44,39,0.57,0.554,0.587,2,39,,,,,,,,,
ci,all,f44,40,0.581,0.564,0.598,2,40,,,,,,,,,
ci,all,f44,41,0.592,0.575,0.609,2,41,,,,,,,,,
ci,all,f44,42,0.604,0.587,0.621,2,42,,,,,,,,,
ci,all,f44,43,0.614,0.597,0.631,2,43,,,,,,,,,
ci,all,f44,44,0.622,0.605,0.639,2,44,,,,,,,,,
ci,all,f44,45,0.631,0.614,0.649,2,45,,,,,,,,,
ci,all,f44,46,0.641,0.624,0.659,2,46,,,,,,,,,
ci,all,f44,47,0.65,0.633,0.668,2,47,,,,,,,,,
ci,all,f44,48,0.66,0.643,0.678,2,48,,,,,,,,,
ci,all,f44,49,0.669,0.651,0.687,2,49,,,,,,,,,
ci,all,f44,50,0.676,0.658,0.694,2,50,,,,,,,,,
ci,all,f44,51,0.686,0.668,0.704,2,51,,,,,,,,,
ci,all,f44,52,0.693,0.675,0.711,2,52,,,,,,,,,
ci,all,f44,53,0.698,0.68,0.716,2,53,,,,,,,,,
ci,all,f44,54,0.703,0.685,0.722,2,54,,,,,,,,,
ci,all,f44,55,0.709,0.691,0.728,2,55,,,,,,,,,
ci,all,f44,56,0.715,0.697,0.733,2,56,,,,,,,,,
ci,all,f44,57,0.72,0.702,0.738,2,57,,,,,,,,,
ci,all,f44,58,0.724,0.706,0.743,2,58,,,,,,,,,
ci,all,f44,59,0.729,0.711,0.748,2,59,,,,,,,,,
ci,all,f44,60,0.733,0.714,0.751,2,60,,,,,,,,,
ci,all,f44,61,0.736,0.717,0.754,2,61,,,,,,,,,
ci,all,f44,62,0.737,0.719,0.756,2,62,,,,,,,,,
ci,all,f44,63,0.74,0.721,0.758,2,63,,,,,,,,,
ci,all,f44,64,0.742,0.723,0.761,2,64,,,,,,,,,
ci,all,f44,65,0.744,0.726,0.763,2,65,,,,,,,,,
ci,all,f44,66,0.746,0.728,0.765,2,66,,,,,,,,,
ci,all,f44,67,0.748,0.73,0.767,2,67,,,,,,,,,
ci,all,f44,68,0.751,0.732,0.77,2,68,,,,,,,,,
ci,all,f44,69,0.753,0.735,0.772,2,69,,,,,,,,,
ci,all,f44,70,0.755,0.736,0.774,2,70,,,,,,,,,
ci,all,f44,71,0.756,0.737,0.775,2,71,,,,,,,,,
ci,all,f44,72,0.758,0.74,0.777,2,72,,,,,,,,,
ci,all,f44,73,0.761,0.742,0.78,2,73,,,,,,,,,
ci,all,f44,74,0.762,0.743,0.781,2,74,,,,,,,,,
ci,all,f44,75,0.763,0.745,0.783,2,75,,,,,,,,,
ci,all,f44,76,0.765,0.747,0.785,2,76,,,,,,,,,
ci,all,f44,77,0.767,0.749,0.786,2,77,,,,,,,,,
ci,all,f44,78,0.769,0.75,0.788,2,78,,,,,,,,,
ci,all,f44,79,0.771,0.752,0.79,2,79,,,,,,,,,
ci,all,f44,80,0.773,0.754,0.792,2,80,,,,,,,,,
ci,all,f44,81,0.775,0.757,0.795,2,81,,,,,,,,,
ci,all,f44,82,0.777,0.758,0.796,2,82,,,,,,,,,
ci,all,f44,83,0.78,0.761,0.799,2,83,,,,,,,,,
ci,all,f44,84,0.782,0.763,0.801,2,84,,,,,,,,,
ci,all,f44,85,0.783,0.764,0.803,2,85,,,,,,,,,
ci,all,f44,86,0.785,0.766,0.804,2,86,,,,,,,,,
ci,all,f44,87,0.786,0.767,0.805,2,87,,,,,,,,,
ci,all,f44,88,0.786,0.767,0.806,2,88,,,,,,,,,
ci,all,f44,89,0.787,0.768,0.807,2,89,,,,,,,,,
ci,all,f44,90,0.788,0.769,0.807,2,90,,,,,,,,,
ci,all,f44,91,0.788,0.769,0.808,2,91,,,,,,,,,
ci,all,f44,92,0.789,0.77,0.808,2,92,,,,,,,,,
ci,all,f44,93,0.79,0.77,0.809,2,93,,,,,,,,,
ci,all,f44,94,0.79,0.77,0.809,2,94,,,,,,,,,
ci,all,f44,95,0.79,0.771,0.809,2,95,,,,,,,,,
ci,all,f44,96,0.79,0.771,0.809,2,96,,,,,,,,,
ci,all,f44,97,0.79,0.771,0.81,2,97,,,,,,,,,
ci,all,f44,98,0.79,0.771,0.81,2,98,,,,,,,,,
ci,all,f44,99,0.79,0.771,0.81,2,99,,,,,,,,,
ci,all,f44,100,0.79,0.771,0.81,2,100,,,,,,,,,
ci,all,f44,5,0.001,0,0.002,1,5,,,,,,,,,
ci,all,f44,6,0.002,0.001,0.003,1,6,,,,,,,,,
ci,all,f44,7,0.003,0.002,0.005,1,7,,,,,,,,,
ci,all,f44,8,0.006,0.004,0.008,1,8,,,,,,,,,
ci,all,f44,9,0.009,0.007,0.012,1,9,,,,,,,,,
ci,all,f44,10,0.013,0.01,0.015,1,10,,,,,,,,,
ci,all,f44,11,0.017,0.014,0.02,1,11,,,,,,,,,
ci,all,f44,12,0.021,0.018,0.024,1,12,,,,,,,,,
ci,all,f44,13,0.026,0.022,0.03,1,13,,,,,,,,,
ci,all,f44,14,0.03,0.026,0.034,1,14,,,,,,,,,
ci,all,f44,15,0.034,0.03,0.039,1,15,,,,,,,,,
ci,all,f44,16,0.041,0.037,0.046,1,16,,,,,,,,,
ci,all,f44,17,0.047,0.042,0.052,1,17,,,,,,,,,
ci,all,f44,18,0.053,0.048,0.059,1,18,,,,,,,,,
ci,all,f44,19,0.06,0.055,0.066,1,19,,,,,,,,,
ci,all,f44,20,0.067,0.062,0.073,1,20,,,,,,,,,
ci,all,f44,21,0.073,0.067,0.079,1,21,,,,,,,,,
ci,all,f44,22,0.081,0.075,0.087,1,22,,,,,,,,,
ci,all,f44,23,0.087,0.08,0.093,1,23,,,,,,,,,
ci,all,f44,24,0.092,0.086,0.099,1,24,,,,,,,,,
ci,all,f44,25,0.096,0.09,0.103,1,25,,,,,,,,,
ci,all,f44,26,0.102,0.096,0.11,1,26,,,,,,,,,
ci,all,f44,27,0.108,0.101,0.115,1,27,,,,,,,,,
ci,all,f44,28,0.112,0.105,0.12,1,28,,,,,,,,,
ci,all,f44,29,0.117,0.11,0.125,1,29,,,,,,,,,
ci,all,f44,30,0.122,0.115,0.13,1,30,,,,,,,,,
ci,all,f44,31,0.127,0.119,0.134,1,31,,,,,,,,,
ci,all,f44,32,0.131,0.123,0.139,1,32,,,,,,,,,
ci,all,f44,33,0.135,0.128,0.144,1,33,,,,,,,,,
ci,all,f44,34,0.138,0.13,0.146,1,34,,,,,,,,,
ci,all,f44,35,0.142,0.134,0.15,1,35,,,,,,,,,
ci,all,f44,36,0.145,0.137,0.153,1,36,,,,,,,,,
ci,all,f44,37,0.149,0.141,0.157,1,37,,,,,,,,,
ci,all,f44,38,0.153,0.145,0.162,1,38,,,,,,,,,
ci,all,f44,39,0.156,0.148,0.165,1,39,,,,,,,,,
ci,all,f44,40,0.16,0.151,0.168,1,40,,,,,,,,,
ci,all,f44,41,0.163,0.155,0.172,1,41,,,,,,,,,
ci,all,f44,42,0.168,0.159,0.177,1,42,,,,,,,,,
ci,all,f44,43,0.171,0.162,0.18,1,43,,,,,,,,,
ci,all,f44,44,0.174,0.165,0.183,1,44,,,,,,,,,
ci,all,f44,45,0.178,0.169,0.187,1,45,,,,,,,,,
ci,all,f44,46,0.18,0.171,0.19,1,46,,,,,,,,,
ci,all,f44,47,0.183,0.174,0.193,1,47,,,,,,,,,
ci,all,f44,48,0.186,0.177,0.195,1,48,,,,,,,,,
ci,all,f44,49,0.189,0.18,0.198,1,49,,,,,,,,,
ci,all,f44,50,0.192,0.183,0.201,1,50,,,,,,,,,
ci,all,f44,51,0.195,0.186,0.205,1,51,,,,,,,,,
ci,all,f44,52,0.198,0.188,0.207,1,52,,,,,,,,,
ci,all,f44,53,0.201,0.192,0.211,1,53,,,,,,,,,
ci,all,f44,54,0.204,0.195,0.214,1,54,,,,,,,,,
ci,all,f44,55,0.206,0.197,0.216,1,55,,,,,,,,,
ci,all,f44,56,0.208,0.198,0.218,1,56,,,,,,,,,
ci,all,f44,57,0.21,0.2,0.22,1,57,,,,,,,,,
ci,all,f44,58,0.211,0.202,0.221,1,58,,,,,,,,,
ci,all,f44,59,0.214,0.204,0.224,1,59,,,,,,,,,
ci,all,f44,60,0.215,0.206,0.225,1,60,,,,,,,,,
ci,all,f44,61,0.216,0.206,0.226,1,61,,,,,,,,,
ci,all,f44,62,0.217,0.207,0.227,1,62,,,,,,,,,
ci,all,f44,63,0.217,0.208,0.227,1,63,,,,,,,,,
ci,all,f44,64,0.218,0.209,0.229,1,64,,,,,,,,,
ci,all,f44,65,0.219,0.209,0.229,1,65,,,,,,,,,
ci,all,f44,66,0.22,0.21,0.23,1,66,,,,,,,,,
ci,all,f44,67,0.221,0.211,0.231,1,67,,,,,,,,,
ci,all,f44,68,0.221,0.212,0.232,1,68,,,,,,,,,
ci,all,f44,69,0.223,0.213,0.233,1,69,,,,,,,,,
ci,all,f44,70,0.224,0.214,0.235,1,70,,,,,,,,,
ci,all,f44,71,0.225,0.215,0.235,1,71,,,,,,,,,
ci,all,f44,72,0.226,0.216,0.236,1,72,,,,,,,,,
ci,all,f44,73,0.227,0.217,0.237,1,73,,,,,,,,,
ci,all,f44,74,0.227,0.217,0.238,1,74,,,,,,,,,
ci,all,f44,75,0.228,0.218,0.238,1,75,,,,,,,,,
ci,all,f44,76,0.228,0.218,0.239,1,76,,,,,,,,,
ci,all,f44,77,0.229,0.219,0.24,1,77,,,,,,,,,
ci,all,f44,78,0.23,0.22,0.241,1,78,,,,,,,,,
ci,all,f44,79,0.231,0.221,0.241,1,79,,,,,,,,,
ci,all,f44,80,0.231,0.221,0.242,1,80,,,,,,,,,
ci,all,f44,81,0.232,0.222,0.242,1,81,,,,,,,,,
ci,all,f44,82,0.233,0.223,0.243,1,82,,,,,,,,,
ci,all,f44,83,0.233,0.223,0.244,1,83,,,,,,,,,
ci,all,f44,84,0.234,0.224,0.244,1,84,,,,,,,,,
ci,all,f44,85,0.235,0.225,0.245,1,85,,,,,,,,,
ci,all,f44,86,0.235,0.225,0.246,1,86,,,,,,,,,
ci,all,f44,87,0.235,0.225,0.246,1,87,,,,,,,,,
ci,all,f44,88,0.236,0.225,0.246,1,88,,,,,,,,,
ci,all,f44,89,0.236,0.225,0.246,1,89,,,,,,,,,
ci,all,f44,90,0.236,0.226,0.247,1,90,,,,,,,,,
ci,all,f44,91,0.237,0.226,0.247,1,91,,,,,,,,,
ci,all,f44,92,0.237,0.226,0.247,1,92,,,,,,,,,
ci,all,f44,93,0.237,0.226,0.247,1,93,,,,,,,,,
ci,all,f44,94,0.237,0.226,0.247,1,94,,,,,,,,,
ci,all,f44,95,0.237,0.227,0.248,1,95,,,,,,,,,
ci,all,f44,96,0.237,0.227,0.248,1,96,,,,,,,,,
